"Emission magnitude [kgh]","Log emission magnitude [log(kgh)]","Cumulative emissions [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative simulated emissions [kgh]","Cumulative fraction of sites Rutherford","Emission magnitude Rutherford [kgh]","Log emission magnitude Rutherford [kgh]","Cumulative emissions fraction Rutherford [%]","Cumulative emissions fraction partial [%]","Cumulative emissions fraction aerial [%]","Cumulative emissions fraction [%]","Log cumulative emissions fraction","Cumulative fraction of sites","Log cumulative fraction of sites","Fraction of sites emitting at or above this level","Fraction of aerial detect sites at or above this level","Cumulative fraction missed partial detect sites","Partial detection correction [%]"
1.65495166666667,0.21826345929279,18462.44411950917000,15089.35977058481500,772.13927915616590,2722.40916916666670,,1.51038083333333,0.17856243297098,0.14155449117016,0.04016313854280,0.77898416392865,0.95454346187218,,0.88471558836293,-0.93741230133316,0.11635259208098,0.01736864958749,0.00188513171226,0.00000000000000
1.65963291666667,0.21948390472026,18460.78448659250000,15089.35977058481500,772.13927915616590,2720.89553583333300,,1.51363333333333,0.17949766221864,0.14147577708350,0.04016313854280,0.77898416392865,0.95445714445899,,0.88493269648278,-0.93822941254674,0.11613569286451,0.01736864958749,0.00188513171226,0.00000000000000
1.66300500000000,0.22035881849991,18459.12148159250500,15089.35977058481500,772.13927915616590,2719.37888250000000,,1.51665333333333,0.18037037404579,0.14139690502366,0.04016313854280,0.77898416392865,0.95437065037787,,0.88514980460262,-0.93904806402742,0.11591879364803,0.01736864958749,0.00188513171226,0.00000000000000
1.66803416666667,0.22167023512383,18457.45344742584000,15089.35977058481500,772.13927915616590,2717.85836083333300,,1.52052166666667,0.18147332606308,0.14131782986015,0.04016313854280,0.77898416392865,0.95428389331840,,0.88536691272246,-0.93986826159302,0.11570189443156,0.01736864958749,0.00188513171226,0.00000000000000
1.67257666666667,0.22284814705788,18455.78087075917200,15089.35977058481500,772.13927915616590,2716.33381166666640,,1.52454916666667,0.18262718090512,0.14123854547747,0.04016313854280,0.77898416392865,0.95419690295274,,0.88558402084231,-0.94069001109440,0.11548499521508,0.01736864958749,0.00188513171226,0.00000000000000
1.67703041666667,0.22399667305772,18454.10384034251000,15089.35977058481500,772.13927915616590,2714.80574958333300,,1.52806208333333,0.18362727810910,0.14115907672970,0.04016313854280,0.77898416392865,0.95410968300543,,0.88580112896215,-0.94151331841566,0.11526809599861,0.01736864958749,0.00188513171226,0.00000000000000
1.68113666666667,0.22505613006868,18452.42270367584000,15089.35977058481500,772.13927915616590,2713.27400458333250,,1.53174500000000,0.18466947539374,0.14107941235736,0.04016313854280,0.77898416392865,0.95402224817772,,0.88601823708199,-0.94233818947447,0.11505119678213,0.01736864958749,0.00188513171226,0.00000000000000
1.68512500000000,0.22608751392163,18450.73757867583500,15089.35977058481500,772.13927915616590,2711.73796750000000,,1.53603708333333,0.18588912879541,0.14099952561818,0.04016313854280,0.77898416392865,0.95393460893631,,0.88623534520184,-0.94316463022225,0.11483429756566,0.01736864958749,0.00188513171226,0.00000000000000
1.68892041666667,0.22706283824064,18449.04865825917000,15089.35977058481500,772.13927915616590,2710.19832166666770,,1.53964583333333,0.18691556799309,0.14091945266713,0.04016313854280,0.77898416392865,0.95384677088022,,0.88645245332168,-0.94399264664448,0.11461739834918,0.01736864958749,0.00188513171226,0.00000000000000
1.69343583333333,0.22823269320101,18447.35522242584200,15089.35977058481500,772.13927915616590,2708.65548624999970,,1.54283541666667,0.18782051386407,0.14083921383717,0.04016313854280,0.77898416392865,0.95375869794655,,0.88666956144152,-0.94482224476094,0.11440049913271,0.01736864958749,0.00188513171226,0.00000000000000
