"Emission magnitude [kgh]","Cumulative aerial emissions [kgh]","Cumulative partial emissions [kgh]","Cumulative aerial emissions fraction [%]","Cumulative partial emissions fraction [%]","Cumulative fraction of sites"
0.00000000000000,86575.71845231071000,0.00000000000000,1.00000000000000,0.00000000000000,
15.03052249816004,86560.68792981256000,0.00000000000000,0.99982638870613,0.00000000000000,
17.66429779521071,86543.02363201734000,0.00000000000000,0.99962235577275,0.00000000000000,
21.89587721707427,86521.12775480027000,0.00000000000000,0.99936944563110,0.00000000000000,
22.56056981629716,86498.56718498397000,0.00000000000000,0.99910885790259,0.00000000000000,
22.61331747752204,86475.95386750645000,0.00000000000000,0.99884766090784,0.00000000000000,
27.73067700577670,86448.22319050068000,0.00000000000000,0.99852735542841,0.00000000000000,
31.30857691126383,86416.91461358941000,0.00000000000000,0.99816572312006,0.00000000000000,
31.39400992862858,86385.52060366079000,0.00000000000000,0.99780310401057,0.00000000000000,
36.22793787544992,86349.29266578532000,0.00000000000000,0.99738465021633,0.00000000000000,
37.83911104902006,86311.45355473630000,0.00000000000000,0.99694758643303,0.00000000000000,
41.60392824098059,86269.84962649533000,0.00000000000000,0.99646703681721,0.00000000000000,
44.94904977205758,86224.90057672327000,0.00000000000000,0.99594784909835,0.00000000000000,
45.01855483093169,86179.88202189234000,0.00000000000000,0.99542785855556,0.00000000000000,
46.16274158240136,86133.71928030995000,0.00000000000000,0.99489465198901,0.00000000000000,
46.60726910631225,86087.11201120363000,0.00000000000000,0.99435631087051,0.00000000000000,
53.82699045266742,86033.28502075096000,0.00000000000000,0.99373457776318,0.00000000000000,
54.82804812010634,85978.45697263085000,0.00000000000000,0.99310128185643,0.00000000000000,
55.93882352500344,85922.51814910585000,0.00000000000000,0.99245515584644,0.00000000000000,
57.16484495067439,85865.35330415517000,0.00000000000000,0.99179486857453,0.00000000000000,
58.66578681552252,85806.68751733965000,0.00000000000000,0.99111724454941,0.00000000000000,
65.44492673558080,85741.24259060407000,0.00000000000000,0.99036131750768,0.00000000000000,
68.49519410173215,85672.74739650234000,0.00000000000000,0.98957015810033,0.00000000000000,
72.28053832716905,85600.46685817518000,0.00000000000000,0.98873527576127,0.00000000000000,
76.06879648672407,85524.39806168845000,0.00000000000000,0.98785663683286,0.00000000000000,
76.98092831898012,85447.41713336947000,0.00000000000000,0.98696746225025,0.00000000000000,
78.17651195106394,85369.24062141840000,0.00000000000000,0.98606447797997,0.00000000000000,
83.03767852724687,85286.20294289115000,0.00000000000000,0.98510534440289,0.00000000000000,
85.68857002404489,85200.51437286711000,0.00000000000000,0.98411559148422,0.00000000000000,
85.92173140190745,85114.59264146520000,0.00000000000000,0.98312314541576,0.00000000000000,
87.73767304956887,85026.85496841563000,0.00000000000000,0.98210972416304,0.00000000000000,
88.58518511814268,84938.26978329750000,0.00000000000000,0.98108651365203,0.00000000000000,
88.85807908510269,84849.41170421238000,0.00000000000000,0.98006015105668,0.00000000000000,
89.47462821939743,84759.93707599299000,0.00000000000000,0.97902666695954,0.00000000000000,
90.47765054955335,84669.45942544343000,0.00000000000000,0.97798159736997,0.00000000000000,
91.28783503268805,84578.17159041076000,0.00000000000000,0.97692716967749,0.00000000000000,
93.51669325915475,84484.65489715160000,0.00000000000000,0.97584699737362,0.00000000000000,
93.97592924569649,84390.67896790590000,0.00000000000000,0.97476152062650,0.00000000000000,
94.16989715800038,84296.50907074790000,0.00000000000000,0.97367380343695,0.00000000000000,
96.18999762923806,84200.31907311866000,0.00000000000000,0.97256275290975,0.00000000000000,
97.77794584445101,84102.54112727420000,0.00000000000000,0.97143336065529,0.00000000000000,
98.68729000233836,84003.85383727188000,0.00000000000000,0.97029346494588,0.00000000000000,
99.14168909369948,83904.71214817817000,0.00000000000000,0.96914832066217,0.00000000000000,
103.44775872450099,83801.26438945367000,0.00000000000000,0.96795343876487,0.00000000000000,
107.19099561482197,83694.07339383884000,0.00000000000000,0.96671532030012,0.00000000000000,
108.11683428811952,83585.95655955073000,0.00000000000000,0.96546650785917,0.00000000000000,
116.58115244055983,83469.37540711017000,0.00000000000000,0.96411992761098,0.00000000000000,
120.40003989393954,83348.97536721623000,0.00000000000000,0.96272923698725,0.00000000000000,
126.19374647640103,83222.78162073983000,0.00000000000000,0.96127162567622,0.00000000000000,
128.50228224263940,83094.27933849719000,0.00000000000000,0.95978734943180,0.00000000000000,
129.56236193584616,82964.71697656134000,0.00000000000000,0.95829082864916,0.00000000000000,
130.25982114146768,82834.45715541988000,0.00000000000000,0.95678625180625,0.00000000000000,
130.43794654203947,82704.01920887784000,0.00000000000000,0.95527961751117,0.00000000000000,
131.97445835858557,82572.04475051926000,0.00000000000000,0.95375523560920,0.00000000000000,
132.55295376964585,82439.49179674960000,0.00000000000000,0.95222417174812,0.00000000000000,
135.16737573318647,82304.32442101641000,0.00000000000000,0.95066290978980,0.00000000000000,
139.47374658054005,82164.85067443587000,0.00000000000000,0.94905190673867,0.00000000000000,
146.19702244722710,82018.65365198866000,0.00000000000000,0.94736324593330,0.00000000000000,
151.25411298372634,81867.39953900492000,0.00000000000000,0.94561617278522,0.00000000000000,
154.56482601839394,81712.83471298653000,0.00000000000000,0.94383085897228,0.00000000000000,
155.12232091531428,81557.71239207122000,0.00000000000000,0.94203910576840,0.00000000000000,
157.94559255853224,81399.76679951268000,0.00000000000000,0.94021474213178,0.00000000000000,
159.27731030488270,81240.48948920780000,0.00000000000000,0.93837499637913,0.00000000000000,
160.30949205501740,81080.17999715278000,0.00000000000000,0.93652332832577,0.00000000000000,
162.48305252917766,80917.69694462360000,0.00000000000000,0.93464655438229,0.00000000000000,
169.95228057189067,80747.74466405172000,0.00000000000000,0.93268350650224,0.00000000000000,
176.05163408253443,80571.69302996917000,0.00000000000000,0.93065000753475,0.00000000000000,
178.66955450047223,80393.02347546871000,0.00000000000000,0.92858627006084,0.00000000000000,
179.15570758677612,80213.86776788194000,0.00000000000000,0.92651691723548,0.00000000000000,
193.11389678253184,80020.75387109940000,0.00000000000000,0.92428633919080,0.00000000000000,
193.39965685050873,79827.35421424889000,0.00000000000000,0.92205246045080,0.00000000000000,
197.44665521834722,79629.90755903054000,0.00000000000000,0.91977183652127,0.00000000000000,
200.09205054786650,79429.81550848267000,0.00000000000000,0.91746065673409,0.00000000000000,
201.13607791574800,79228.67943056693000,0.00000000000000,0.91513741782240,0.00000000000000,
203.21564145707987,79025.46378910985000,0.00000000000000,0.91279015873995,0.00000000000000,
205.45907612418202,78820.00471298567000,0.00000000000000,0.91041698667973,0.00000000000000,
209.76007312939169,78610.24463985628000,0.00000000000000,0.90799413559771,0.00000000000000,
212.60407651489740,78397.64056334138000,0.00000000000000,0.90553843461924,0.00000000000000,
216.14921637154046,78181.49134696984000,0.00000000000000,0.90304178520950,0.00000000000000,
216.89034262073724,77964.60100434910000,0.00000000000000,0.90053657535970,0.00000000000000,
218.61119525618065,77745.98980909292000,0.00000000000000,0.89801148865913,0.00000000000000,
223.42218997833100,77522.56761911459000,0.00000000000000,0.89543083216592,0.00000000000000,
235.04905736670660,77287.51856174789000,0.00000000000000,0.89271587857883,0.00000000000000,
239.53844572201226,77047.98011602586000,0.00000000000000,0.88994906994005,0.00000000000000,
241.54613222563430,76806.43398380023000,0.00000000000000,0.88715907135219,0.00000000000000,
243.70988607975502,76562.72409772048000,0.00000000000000,0.88434408014638,0.00000000000000,
246.66553278430854,76316.05856493617000,0.00000000000000,0.88149494949873,0.00000000000000,
247.72293533348721,76068.33562960269000,0.00000000000000,0.87863360523545,0.00000000000000,
249.84915220555897,75818.48647739712000,0.00000000000000,0.87574770192824,0.00000000000000,
257.59075225254800,75560.89572514458000,0.00000000000000,0.87277237862908,0.00000000000000,
260.23167711503610,75300.66404802955000,0.00000000000000,0.86976655110876,0.00000000000000,
264.93741165334393,75035.72663637620000,0.00000000000000,0.86670636961227,0.00000000000000,
265.53352643720200,74770.19310993899000,0.00000000000000,0.86363930264264,0.00000000000000,
266.70004975827493,74503.49306018071000,0.00000000000000,0.86055876164886,0.00000000000000,
269.53067186688690,74233.96238831384000,0.00000000000000,0.85744552532018,0.00000000000000,
274.68589530479390,73959.27649300903000,0.00000000000000,0.85427274315660,0.00000000000000,
281.10782796795615,73678.16866504108000,0.00000000000000,0.85102578392839,0.00000000000000,
287.43018393845590,73390.73848110263000,0.00000000000000,0.84770579780437,0.00000000000000,
295.68631817516746,73095.05216292746000,0.00000000000000,0.84429044851867,0.00000000000000,
299.19745604575590,72795.85470688170000,0.00000000000000,0.84083454354445,0.00000000000000,
304.42392253545850,72491.43078434624000,0.00000000000000,0.83731826983656,0.00000000000000,
305.73322594623980,72185.69755840000000,0.00000000000000,0.83378687291129,0.00000000000000,
324.47892519394264,71861.21863320607000,0.00000000000000,0.83003895223567,0.00000000000000,
340.07598587332360,71521.14264733274000,0.00000000000000,0.82611087642004,0.00000000000000,
342.35302845984114,71178.78961887289000,0.00000000000000,0.82215649943559,0.00000000000000,
349.76517186345850,70829.02444700943000,0.00000000000000,0.81811650787541,0.00000000000000,
356.28511579853480,70472.73933121090000,0.00000000000000,0.81400120716330,0.00000000000000,
365.62401555010840,70107.11531566080000,0.00000000000000,0.80977803671683,0.00000000000000,
383.66246778094060,69723.45284787986000,0.00000000000000,0.80534651163520,0.00000000000000,
387.05291694786170,69336.39993093199000,0.00000000000000,0.80087582488992,0.00000000000000,
414.42369077221224,68921.97624015978000,0.00000000000000,0.79608898975669,0.00000000000000,
420.57835323991590,68501.39788691988000,0.00000000000000,0.79123106468534,0.00000000000000,
421.90458117540170,68079.49330574447000,0.00000000000000,0.78635782090847,0.00000000000000,
425.80543523202937,67653.68787051244000,0.00000000000000,0.78143951999404,0.00000000000000,
429.30460528296660,67224.38326522947000,0.00000000000000,0.77648080162637,0.00000000000000,
463.17903078596004,66761.20423444352000,0.00000000000000,0.77113081390388,0.00000000000000,
472.25714334387930,66288.94709109963000,0.00000000000000,0.76567596869108,0.00000000000000,
483.58570620534030,65805.36138489429000,0.00000000000000,0.76009027197554,0.00000000000000,
491.27939403843726,65314.08199085586000,0.00000000000000,0.75441570868203,0.00000000000000,
511.33083451380696,64802.75115634205600,0.00000000000000,0.74850953956608,0.00000000000000,
514.18074835729530,64288.57040798476000,0.00000000000000,0.74257045228446,0.00000000000000,
539.97415448110500,63748.59625350365000,0.00000000000000,0.73633343613104,0.00000000000000,
544.22398401807600,63204.37226948557500,0.00000000000000,0.73004733196989,0.00000000000000,
546.64162696863200,62657.73064251694400,0.00000000000000,0.72373330262378,0.00000000000000,
550.67436370929170,62107.05627880765000,0.00000000000000,0.71737269281824,0.00000000000000,
578.58244264524050,61528.47383616241000,0.00000000000000,0.71068972843760,0.00000000000000,
578.58325849898590,60949.89057766342000,0.00000000000000,0.70400675463337,0.00000000000000,
581.43917189497130,60368.45140576846000,0.00000000000000,0.69729079336514,0.00000000000000,
587.42304945236440,59781.02835631609000,0.00000000000000,0.69050571482402,0.00000000000000,
603.01536528059960,59178.01299103549000,0.00000000000000,0.68354053594869,0.00000000000000,
609.46952888550740,58568.54346214998000,0.00000000000000,0.67650080772257,0.00000000000000,
654.56510184613060,57913.97836030385000,0.00000000000000,0.66894019934937,0.00000000000000,
655.54658651901700,57258.43177378483000,0.00000000000000,0.66136825425624,0.00000000000000,
655.79972010347990,56602.63205368135000,0.00000000000000,0.65379338532270,0.00000000000000,
669.27796214302780,55933.35409153832000,0.00000000000000,0.64606283483918,0.00000000000000,
673.96656190082350,55259.38752963750400,0.00000000000000,0.63827812829618,0.00000000000000,
705.41388726798110,54553.97364236952000,0.00000000000000,0.63013018681930,0.00000000000000,
723.75392495771890,53830.21971741180500,0.00000000000000,0.62177040721947,0.00000000000000,
746.30026462446770,53083.91945278733000,0.00000000000000,0.61315020425765,0.00000000000000,
753.87082655668170,52330.04862623065000,0.00000000000000,0.60444255689378,0.00000000000000,
829.15627537336710,51500.89235085728400,0.00000000000000,0.59486531872359,0.00000000000000,
881.34441153395020,50619.54793932333000,0.00000000000000,0.58468527716818,0.00000000000000,
898.03616965280050,49721.51176967053500,0.00000000000000,0.57431243607940,0.00000000000000,
900.71370702919970,48820.79806264133400,0.00000000000000,0.56390866787359,0.00000000000000,
923.35004663753860,47897.44801600379000,0.00000000000000,0.55324343675401,0.00000000000000,
936.72779669235230,46960.72021931144000,0.00000000000000,0.54242368482543,0.00000000000000,
978.03143463847000,45982.68878467297000,0.00000000000000,0.53112685180894,0.00000000000000,
1006.72521118749280,44975.96357348548000,0.00000000000000,0.51949858895205,0.00000000000000,
1008.18331367136580,43967.78025981411000,0.00000000000000,0.50785348416177,0.00000000000000,
1010.68387877040230,42957.09638104371000,0.00000000000000,0.49617949638739,0.00000000000000,
1055.95801378031750,41901.13836726339000,0.00000000000000,0.48398256597021,0.00000000000000,
1164.67669933851150,40736.46166792488000,0.00000000000000,0.47052987137917,0.00000000000000,
1188.90455443051000,39547.55711349437000,0.00000000000000,0.45679733094307,0.00000000000000,
1209.22336377514440,38338.33374971922600,0.00000000000000,0.44283009641829,0.00000000000000,
1268.95928429733950,37069.37446542189000,0.00000000000000,0.42817287720045,0.00000000000000,
1283.79953080123440,35785.57493462066000,0.00000000000000,0.41334424448736,0.00000000000000,
1481.11711051976860,34304.45782410088600,0.00000000000000,0.39623647874198,0.00000000000000,
1532.00302392852800,32772.45480017236000,0.00000000000000,0.37854095104304,0.00000000000000,
1563.48308273396740,31208.97171743839000,0.00000000000000,0.36048181031994,0.00000000000000,
1595.46017916209800,29613.51153827629600,0.00000000000000,0.34205331549849,0.00000000000000,
1740.78209353547160,27872.72944474082800,0.00000000000000,0.32194626787988,0.00000000000000,
2026.78208440822230,25845.94736033260400,0.00000000000000,0.29853575370061,0.00000000000000,
2174.96503751151160,23670.98232282109500,0.00000000000000,0.27341364005960,0.00000000000000,
2273.60555091290050,21397.37677190819500,0.00000000000000,0.24715217100618,0.00000000000000,
2468.15098988756900,18929.22578202063000,0.00000000000000,0.21864358876153,0.00000000000000,
2562.27478304843500,16366.95099897220000,0.00000000000000,0.18904782185536,0.00000000000000,
2666.12069676805100,13700.83030220415100,0.00000000000000,0.15825257412967,0.00000000000000,
3143.08461949563800,10557.74568270851200,0.00000000000000,0.12194811514644,0.00000000000000,
3342.58658019735960,7215.15910251115600,0.00000000000000,0.08333929225763,0.00000000000000,
3604.38759634132900,3610.77150616982540,0.00000000000000,0.04170651506818,0.00000000000000,
3610.77150616983100,0.00000000000000,0.00000000000000,0.00000000000000,0.00000000000000,
